Mass_RT	 C1030	 C1131	 C1133	 C1171	 C1204	 C1222	 C1229	 C1238	 C1306	 C1317	 C1331	 C1336	 C1366	 C1453	 C1520	 C1538	 C1539	 C1548	 C1556	 C1564	 C1768	 C1782	 C1937	 C2002	 C2158	 C2188	 C2218	 C2226	 C2249	 C2259	 C2275	 C2284	 C2289	 C2296	 C2310	 C2312	 C2318	 C2319	 C572	 C578	 C615	 C624	 C628	 C636	 C668	 C726	 C756	 C772	 C791	 C820	 C841	 C842	 C877	 C904	 C947	 M1044	 M1078	 M1104	 M1116	 M1120	 M1145	 M1147	 M1176	 M1202	 M1223	 M1239	 M1272	 M1294	 M1309	 M1322	 M1344	 M1361	 M1380	 M1518	 M1558	 M1605	 M1680	 M1682	 M1689	 M1787	 M1794	 M1843	 M1860	 M1884	 M1986	 M199	 M2050	 M2058	 M2105	 M2126	 M2178	 M2195	 M2220	 M2253	 M2258	 M37	 M393	 M489	 M516	 M538	 M539	 M637	 M759	 M796	 M803	 M881	 M908	 M913	 M962	 M996
161.1051_0.75	126836.7444	148358.2949	160165.3113	130299.85	103731.1997	195832.5506	163044.1721	137708.1027	168079.3714	152443.8647	147299.2193	134753.95	135477.5711	150481.9708	153438.9896	152163.8675	179227.4186	94166.59454	140823.8781	116235.1498	150222.2365	183104.1219	147225.8135	74982.74504	134922.3135	192782.6267	162636.9623	162355.216	201927.8505	169471.0571	212245.527	151118.6801	168896.1959	209010.1464	131118.7651	159171.8117	95810.11873	121288.4001	154796.835	175358.1535	159004.7694	155433.2291	213030.1459	158890.9533	162777.0443	190908.3701	164737.6683	141741.247	184805.6887	156791.4708	129216.9627	180797.6544	137578.3531	171934.3683	168993.1369	190747.1384	149186.4337	128483.5576	154656.0542	80216.43461	109658.1657	158784.0946	103680.5875	185212.1471	139009.386	157156.1926	150050.0814	134353.5784	178171.6892	152510.377	125093.6115	130010.252	148697.9392	143673.498	137071.9467	173562.9421	179299.5318	107199.2608	174158.3912	144263.0487	173425.5724	163581.5611	171583.3442	123509.0201	171936.2604	139873.5656	212373.4879	139340.9532	169602.4856	155446.611	145555.4412	157017.0575	144537.8689	91150.09133	140777.0064	183680.6173	130384.7746	153242.211	181512.7467	159753.9606	173836.7777	181501.1993	154347.8751	107768.6787	125806.4096	173553.0635	102659.2428	194343.5768	160700.0342	178183.2763
175.0589_0.8	1332.932152	1399.459757	1319.441871	1233.862741	1224.632985	1727.56788	1200.877646	1479.740208	1610.354243	1490.643729	1630.381858	1264.512216	1352.002735	1309.912915	1265.694518	1463.752088	1498.119078	1162.551092	1144.222528	1190.309678	1573.402387	1517.911936	1774.15229	1050.456253	1494.125879	1550.424187	1341.65315	1353.204146	1451.674011	1253.818641	1626.827725	1276.405734	1415.377981	1830.344786	1395.594131	1274.263919	1055.753088	1303.64489	1083.80803	1453.482027	1315.701945	632.2094683	1570.739254	1329.400693	1259.088191	1405.948882	1423.514946	1299.186747	1421.777077	1362.983945	1088.165518	1367.058117	2102.172025	1349.397509	1427.17357	1393.687163	1386.508031	1166.307585	1306.66974	1079.721643	1256.886022	1208.534763	1302.971204	1386.713428	1468.737859	1169.186616	1147.370838	2071.428932	837.2690606	1522.223957	1048.374911	1266.52818	1498.199321	1275.070198	1418.672684	1230.066186	1468.986153	1132.048847	1627.006144	1240.214742	1944.57964	1359.549566	1408.322831	1253.468912	1072.891705	1088.621123	1677.925737	1294.066402	1391.099521	1137.425335	1330.529557	1377.876967	1426.586281	1250.214378	1087.513486	1385.036719	1427.605179	1194.860757	1237.210618	1446.774875	1551.916778	1394.174004	1154.449591	1102.449865	1102.798832	1197.862109	1245.204082	720.2931188	1241.499802	1367.334686
177.1361_0.76	2115.042609	2300.096702	4870.447601	2615.493604	1920.697529	4777.965788	5457.041321	3016.479656	3271.097398	3817.460636	3336.725121	2691.202802	3900.834701	2005.344582	4126.431195	5879.190469	6080.089336	3571.241843	4830.58359	1996.130401	4452.98078	3231.838647	2641.134259	3012.454519	3387.735944	4594.14517	4008.049143	3115.088361	5279.951139	4849.679938	8204.344829	4154.775012	4308.757106	3758.001176	7208.705091	3284.740479	2840.985041	2926.953856	5070.020805	4797.049696	6417.994087	2628.590495	4863.64729	3332.29234	3156.841579	5494.961166	3864.370122	3680.963208	2895.965917	4070.904397	2101.195038	4741.396847	3607.146146	2200.490035	3124.17829	3290.039209	4528.514135	2927.653419	7071.08157	2181.744502	3227.665706	3037.982012	1896.991236	5100.192684	3222.160282	3378.691714	3825.012191	2910.268577	3536.112327	3622.092266	6005.702726	4999.645927	3538.880865	2827.581185	5611.773379	3991.213781	4219.196805	4556.394759	3901.83507	4966.331006	4832.733886	4744.631584	3945.70783	2329.996812	5693.825913	4701.25478	4731.715792	2253.575511	3216.94553	3357.978138	2635.685163	5980.382595	3827.917837	4475.930325	2971.530284	4609.564429	1753.912457	4596.869094	2636.303244	3611.023481	3089.848476	2744.677973	4971.604469	2530.765968	4869.700832	4323.959648	4875.294657	5813.572694	2787.012397	4021.254277
185.9882_0.77	15369.23937	13346.63773	15081.5103	14693.5471	15294.09592	14882.75149	15305.13282	15258.69671	16156.73456	15112.92245	14746.58865	14605.76305	14457.60538	15450.57763	14021.45901	15098.147	15155.29249	16172.75087	14903.27694	15623.2723	15812.65812	14051.61271	16175.82198	12789.32618	15172.55145	15507.68275	13678.17153	15730.38866	16203.66813	15636.57511	15581.90836	16077.03288	15243.52164	15156.90956	14420.00317	15638.39868	14308.71751	15478.20033	15217.91898	16356.68938	14700.05364	16116.34292	16512.36363	14029.43171	14156.20091	14950.01454	14840.07771	14287.84907	14469.5664	15738.74175	14652.53903	17198.22069	14746.70662	14506.9775	16691.69309	14632.1658	14628.93218	13923.44657	14773.00087	14813.43123	13568.29442	14254.9785	15124.39262	13561.90958	15376.24302	14675.65255	14079.79585	14527.38685	15558.66427	15423.48368	14862.85594	15032.14965	15552.80814	15286.15032	14540.83701	14746.33429	16113.93085	15606.70185	14843.26302	14692.05635	15698.77969	14361.39024	13922.78918	16117.08372	15241.21399	13593.49396	15553.21467	15712.48804	14149.58415	15380.29067	14084.09359	13939.87384	15895.21686	15118.67924	13821.12017	14527.84028	15549.21816	15619.18917	14556.19232	14261.42847	15297.41353	15580.92362	14234.33716	14043.7948	14955.8007	14649.08271	15174.3791	15091.79101	15301.19598	14914.81375
202.0455_0.78	1748.795971	1599.926619	1758.217141	1531.234612	1785.1564	1677.516057	1589.292962	1587.883514	1661.524378	1696.546031	1804.104493	1624.072121	1568.366895	1597.456929	1505.497214	1502.465064	1646.764226	2295.818726	1964.694503	2161.415647	1415.528503	1886.8895	1848.534283	1216.996376	2067.772632	1893.453223	1624.574026	1993.686046	1577.546104	1811.296162	1622.611006	1777.957053	1681.676755	1719.279808	1669.280221	1074.064399	1599.748892	1384.195557	1817.541353	1801.468738	1762.030147	2848.873906	2132.396842	1557.430745	1940.966306	1837.046822	1669.843727	1913.096867	1798.079626	1585.653728	1627.245583	2161.155175	1316.170154	1847.787316	1939.932364	1884.65506	1623.09539	1607.255593	1836.611854	1505.787686	1769.653386	1323.836902	1605.85543	1850.787524	1840.909653	1438.505576	1732.21942	1605.979459	1363.360931	1614.954935	1851.180593	1806.011241	1745.55466	1499.786132	1720.309609	1616.892099	2177.216926	1512.159983	1788.640754	1738.44687	1710.921542	1527.071176	1643.433221	2074.704021	1522.841557	1647.909365	1796.904846	1748.845775	1587.214573	1713.411617	1482.58469	1207.660961	1565.87644	1799.400776	1758.596603	1768.211314	1734.358301	1802.252123	1494.926433	1455.273863	1675.092232	2003.202179	1592.359503	1494.316236	1390.725426	1638.408566	1797.131986	2693.528803	1704.925847	1535.922406
203.116_0.75	26554.28995	41756.21747	26401.6596	21797.66546	17342.86513	32864.74932	19797.75513	17131.90911	17607.35159	22733.14259	24555.85497	16457.52223	17537.92803	16949.70607	42059.00993	20059.69096	49414.76409	93902.2306	55177.83702	23523.16575	22770.02858	48712.16023	51663.17444	23315.19114	25713.91831	33176.2808	18623.59903	62838.94328	53432.5687	26061.37461	28023.88228	30492.64767	28680.65709	41929.4945	81180.48456	45619.03839	26068.87057	18121.33946	23745.88615	76812.77135	40133.05641	17913.15336	27940.23004	25188.83509	31816.80648	23404.65154	41811.75646	36744.55099	20908.71081	44835.46753	25759.66593	37748.35093	53904.31221	23104.36073	19348.84152	20780.37228	26755.12817	25149.1214	25575.44866	30349.07044	23255.71213	29007.46191	25933.13396	33990.54122	21039.41963	26919.09063	39778.93773	28682.56136	22753.35948	20186.00959	25408.18296	26220.95602	39665.99104	32407.69787	25042.81349	37305.39523	29125.30492	41439.92043	19865.45219	33942.68116	22189.85124	39440.01612	51206.54514	33710.33954	51128.58617	25028.80818	43959.01553	29903.5308	22368.35591	32021.70234	35477.9386	29399.86345	66438.63537	46321.57549	27638.92338	16497.7672	65092.36196	20751.06084	27611.13036	22925.33094	35431.10235	25708.84306	22641.62409	27158.76424	36262.73801	24303.70916	26852.47345	32615.91101	24298.18371	41018.10939
217.1309_0.78	1580.56641	2496.304846	1850.941051	1507.051269	963.202262	2661.125756	2169.220042	1575.175123	1454.72994	1673.123511	2362.534889	1991.823284	1296.663234	1200.477488	1970.182027	2710.577646	3083.702683	1222.150509	2227.784833	912.4663285	1503.086736	2877.250354	1633.244185	953.5862746	2227.775293	1902.89358	2225.706853	1918.615079	2784.847223	1580.875564	1900.544978	2167.910912	1917.737732	3309.675801	1559.830878	2845.682221	1176.185318	2915.828195	1647.53455	1889.328422	1157.438789	1521.79377	2223.801894	1562.057381	1584.752276	2996.406053	1955.445742	2614.191091	1752.306265	1869.92204	1509.857537	1291.607421	1728.420244	1917.004589	1480.863507	4413.910073	1600.203931	1528.08024	1527.137442	745.46372	1171.646882	1795.132727	528.5274578	2092.143203	1213.921548	1287.759029	1336.670265	1511.732776	1479.865254	1590.634883	1367.248061	1407.102864	1559.443763	1360.788127	2274.795134	1665.626606	1865.099111	938.7044904	2070.126003	1664.010138	3172.393895	2437.029079	2235.845298	2027.870716	1770.363036	1215.711619	2277.572809	1733.664147	1655.504257	1757.650229	1902.753021	2106.246615	1475.772087	1048.483198	1169.726929	2514.979852	1131.409569	1768.334178	1644.855847	2349.237676	1525.97499	3157.942425	1871.431223	903.86806	1304.729844	1481.740667	1140.721913	2621.610069	2408.356173	1962.909428
227.0909_0.74	527.7014211	667.9021044	479.6420065	656.7922642	619.4607267	359.2321435	768.3873204	1309.917957	384.3389517	772.899993	2142.910103	350.5345491	357.2634167	402.1023261	1147.768268	1527.20855	977.7231687	664.1611333	848.2109643	423.2511246	429.3156175	701.9923622	893.0816739	1220.337493	1068.667649	475.8557364	549.8096365	1105.298688	1111.227867	347.2666125	487.6831583	535.2474463	348.0138407	1316.539513	320.1508285	809.8054153	455.2708068	576.1282171	743.8882331	879.1758962	573.561843	676.4447468	973.3452105	666.2355483	342.8823852	396.2963765	765.0968055	578.5702764	482.0533441	410.5791872	353.2262806	165.923722	1091.586149	324.9861205	292.2390296	663.3456828	429.3364098	884.8518428	583.6022745	579.5062233	365.2169315	1176.669688	449.036305	446.7243486	597.6993867	710.8553387	455.3811825	658.1283084	625.1313928	370.7298689	481.967279	762.34484	725.1368369	613.1159535	2135.694714	507.8375119	509.5218823	450.0974688	572.6030728	430.2468634	1090.609238	1338.066247	1194.590014	786.2753575	463.7934778	689.4664772	500.4801377	1088.995652	961.4312022	502.5205618	827.6601634	827.8726464	512.9659679	457.9506618	845.6762987	1061.71612	753.7021742	1041.579593	798.0753128	352.3940248	377.7893027	624.4705961	486.1491682	594.9271415	293.5538945	584.093091	581.5658352	507.1100025	571.4998289	397.4884165
227.9762_0.77	9415.177524	8401.774821	9118.567016	9197.674386	9256.326109	8844.24189	9330.892727	9063.744225	9666.789824	9381.701593	8814.543694	9105.514535	8910.602701	9368.608814	8479.569326	9044.305522	9026.984175	9710.574865	9187.626089	9743.468122	9337.295166	8697.3045	9818.249969	7938.875941	9347.072706	9293.215052	8400.440158	9579.826176	9737.499107	9673.016254	9399.480474	10125.04908	9377.260318	9091.066362	8879.13543	9252.220275	8751.812487	9146.816339	9254.125344	10014.20008	9162.506242	9854.622532	9865.3828	8323.591111	8877.600872	8998.968597	9376.559987	9071.267645	9029.132679	9563.277448	8683.528966	10501.88666	8650.487824	9024.180664	10111.9715	9153.851811	9407.650186	8426.324623	9489.033178	9209.4696	8585.506173	8576.849165	9596.252449	8478.454547	9379.29983	9306.733188	8963.820176	9047.933934	9470.478086	9393.62004	8962.709114	9921.998378	9580.484377	9434.67382	8860.924216	8957.366231	10127.03215	9619.422288	8852.935838	9341.511721	9779.782533	8641.604696	8636.261002	10026.74854	9471.066821	8413.253607	9502.377143	9371.275453	8730.264462	9763.070288	8813.854722	8800.411359	9925.308813	9213.332779	8582.484724	8587.903606	9759.388488	9637.273123	8790.866258	8797.102138	9631.513444	9481.472253	9325.666908	8982.736605	9251.695034	9341.006357	9789.147634	9339.121707	9569.814161	9191.574774
228.1473_0.79	1972.256102	3146.598789	2510.809368	2788.320193	2989.206436	2178.21257	1915.599456	2146.520429	3964.295332	2506.814118	2592.404747	2057.417516	2574.722793	3006.69199	3085.017677	2373.841687	2664.984553	2638.828416	1793.508389	3011.933101	4102.097608	3040.071934	3116.42589	1819.653214	2442.754212	2314.409315	2879.837563	3720.246944	3075.643571	2528.148289	2305.110946	2817.617865	2416.103001	3184.879074	2758.33673	2528.628422	2639.15958	1114.24376	1670.635212	2797.768609	1875.012104	2315.545858	3545.320987	3132.085193	2705.300018	1664.474782	2463.760978	3226.124012	2734.768661	2582.308598	2532.34013	2670.010526	2885.097404	2012.772114	1860.579903	2691.965327	2710.513711	2134.554477	2629.177125	2664.084238	2890.685562	2553.592782	3304.486598	2370.815613	2147.527321	2535.278939	2089.208752	2963.270505	2310.300262	2567.792145	2230.82372	1980.400475	2512.519117	2262.29985	1783.121682	2951.1828	3282.577974	2126.423767	2119.894307	2496.504923	2742.280056	3786.857388	2660.606539	2208.549277	2412.054578	2189.035695	2990.323216	2329.915559	3003.407472	2769.611235	2301.528451	2436.048148	2341.393913	2383.014163	2004.44	2782.763794	3544.180037	2142.346963	3103.391852	2538.266906	2744.064722	2435.154356	2684.559902	2158.667336	1637.783478	2271.68453	1842.604212	1813.024053	2452.753096	3595.158578
231.1466_0.79	1331.770761	947.7080624	820.6192374	654.9139464	533.0375208	1340.212228	1392.412353	777.8511153	899.2341253	813.9811506	1042.77941	725.9209071	1010.063773	752.3575209	1190.898404	887.073407	1240.031897	696.7617724	1370.499564	738.1137803	1017.671068	1224.545723	1075.649755	517.3574408	1221.078554	872.8580261	1269.294191	1238.766115	1109.659507	974.8646553	857.037346	986.5117107	2949.817285	1094.993426	777.7511276	920.9397083	632.1470111	1263.557192	737.7436915	2768.637945	1071.907637	837.1815049	1282.179345	2141.943082	1042.793744	1052.533003	1292.403425	955.0499243	1157.716204	1001.420918	775.831743	741.3363406	1568.674388	1023.202631	915.9835619	1150.210906	773.0887745	4011.80944	1124.024555	628.1437014	607.651429	1094.412812	616.7812444	1756.355928	647.9181717	1035.213518	1137.293421	1024.935304	1074.551702	912.1528679	793.8528646	858.6657265	791.6867824	706.6497167	1114.551071	2074.481329	1401.798885	787.2381345	1410.294611	766.1490021	1192.727998	1264.860576	1538.348278	1102.417259	915.855069	705.6771091	1145.987939	688.0106388	923.0155993	978.0690565	651.1111004	954.6469954	1054.999274	772.6032055	652.5813234	1625.433914	735.6221669	986.8965442	1004.529202	1789.288302	836.3077426	1059.210685	1134.009228	1107.725569	805.2037105	763.8106776	814.2453532	3037.152341	2541.922811	991.1743989
243.947_0.77	6456.01911	5572.102449	6551.752743	6279.707572	6616.52624	6450.958016	6664.113788	6534.907488	6687.86999	6663.113352	6028.918989	6221.079296	6174.683786	6522.36029	5963.895203	6772.39577	6413.421891	6564.173831	6007.727351	6563.425896	6724.135959	5712.040905	6768.60989	5398.954073	6389.763754	6460.843364	5843.634393	6623.65706	6845.734543	6591.286029	6628.748071	7029.007737	6554.106757	6028.432288	5861.102218	6434.151781	5998.957402	6761.841103	6007.251028	7103.850815	6504.093622	6580.92878	6790.314349	5765.524203	6421.297533	6059.007937	6290.019286	5957.84402	6617.980838	6859.275747	5993.630541	6910.271831	6410.063251	5866.18503	6969.459488	6030.494654	6572.068361	6277.704494	6316.296126	6464.792931	5955.254739	6034.4125	6471.389027	6009.513656	6214.758527	6220.18262	6211.694484	6302.413018	6445.986795	6425.474133	6392.595452	6656.817183	6530.546381	6580.676821	6573.516131	6212.57644	6739.272263	7020.960622	6303.407277	6381.65092	6711.555234	6262.85927	5809.46314	6939.009363	6612.240667	5869.663947	6489.378108	6637.02758	5921.569702	6470.753657	5998.896621	6057.084605	7051.160275	6390.847146	5986.22424	6257.130148	6738.466408	6770.291446	6013.645984	6182.993273	6362.95487	6474.665173	6135.777043	6141.953044	6379.577288	6543.530889	6268.422476	6343.33008	6570.34657	6522.247998
245.1633_0.79	1248.559284	1055.035944	802.5334429	3162.105449	535.6812022	1816.529091	1252.225834	603.3935174	739.427979	1141.874846	1131.140522	837.9465305	1009.099297	801.9302678	1126.707709	1233.568576	1509.27754	907.1061924	935.4490082	612.2966751	848.3170769	1052.998955	1094.521183	1051.913788	925.5758379	898.2234704	714.0928621	1043.23907	939.3132062	853.1975862	1159.315266	794.5980658	1043.139542	1650.772438	694.2317018	864.4849777	763.3537496	1210.048061	520.480203	812.4515324	1001.301808	911.3425701	952.3183997	981.4566542	975.6967038	989.4658839	1069.647188	699.075399	909.2081588	786.8004606	756.0121543	936.4962293	1103.63926	977.5243204	703.6589469	989.311879	796.9102659	918.9967235	815.3612349	551.6297026	655.8126008	970.9606953	691.6422647	967.8288817	725.4418885	1079.442229	801.7660357	1195.76136	648.0417402	820.3921048	809.2473432	814.7132683	1038.60183	902.6221699	1029.229408	821.4599927	1064.557721	750.1169284	816.2644103	1700.376825	1219.463635	1201.485882	1106.117764	733.6306204	760.8875108	778.2175424	1360.379426	895.7808248	861.7163658	910.4841309	948.4535823	971.6728738	752.5626311	633.6928408	651.9566993	975.2385438	764.5198284	1038.327518	1276.818232	1407.524619	870.7046323	1051.042973	1021.045839	695.7469212	786.7574625	2277.064248	671.930099	732.2866627	1123.520729	939.5412266
245.9441_0.77	2090.287786	1812.555397	2097.741613	1978.5304	2085.822713	2014.418758	2181.494966	2120.460465	2294.591085	2232.803013	1919.060546	2050.103129	2073.045141	2112.881009	1910.800267	2150.588942	2079.610752	2124.33585	1900.421762	2129.073392	2137.900741	1903.881751	2084.145793	1835.147926	2124.007074	1988.364099	1937.578093	2099.132688	2285.929503	2151.094444	2087.167414	2281.766706	2085.656289	2092.004879	1924.899014	2203.202842	1988.651276	2164.89024	2034.382698	2144.243999	2089.629406	2140.238248	2292.515322	1803.042013	1964.495197	2076.757591	2093.074124	1944.981815	2056.429366	2172.640255	2035.278443	2205.048546	2054.739243	1954.878991	2211.917667	2101.442112	2138.459724	2081.838858	2043.419053	2150.505444	1879.893187	2048.984482	2131.873096	1900.135104	2144.830263	2071.714002	1980.338917	2041.962384	2128.644638	2213.124721	2007.920405	2205.02724	2075.882788	2012.363968	2159.299251	1957.084714	2279.523806	2226.202655	2089.969107	2128.281572	2151.320069	1928.583216	1908.828509	2310.078413	2143.35171	2001.948707	2176.517991	2057.013383	1899.277604	2153.32161	1923.119232	1981.033685	2124.202407	2088.781548	2049.585239	2101.736529	2207.213359	2193.753847	2025.549148	2115.51549	2158.335438	2093.395501	1976.969788	2065.578077	2064.915149	2067.539522	2141.981163	2097.658069	2105.758422	2048.476609
246.1365_0.8	3462.621185	5543.110408	2335.846676	3434.824398	1967.003918	848.5856571	2947.404358	2554.56402	1822.82404	3806.64526	1343.773309	5549.738265	7460.952109	3711.375764	2861.466605	3085.637939	3971.436881	2853.764166	4169.234494	2562.450775	2249.899045	1097.811852	1910.558954	2204.823497	1455.442042	5202.695266	12768.79321	4601.165265	1165.381097	7105.632327	4436.010523	2399.714332	925.2593836	3493.421736	9422.074431	4537.395561	3685.519507	1006.938527	1473.681544	4164.615865	4660.974133	2088.401732	4642.432469	2526.479603	4766.021273	3573.781993	1929.098692	5796.129892	3132.250873	1000.700715	3319.727989	6557.012351	1019.056768	2534.89174	5092.582945	3349.24429	3268.300169	1167.06183	2043.397708	2560.908571	1274.589535	4148.561173	5300.917502	2444.815876	5147.993845	2521.787252	2346.541285	2662.779017	3394.831851	1546.220604	2761.441919	3274.780996	2808.636655	3650.913203	4645.398158	3565.617161	2703.723608	1565.98687	1354.511299	3013.388817	1091.65591	2625.265963	4843.973756	6157.360361	1542.188505	4533.937901	1401.637114	1876.60468	2382.659775	2152.989986	5070.432097	6447.631735	1458.116208	3288.810997	6202.128762	1637.579151	1850.317484	2874.063974	2392.010128	890.4679237	2199.201762	3914.882421	2089.866884	1834.243841	3469.611056	1252.621519	2613.093729	4227.469043	2690.679034	2307.703572
252.1366_1.38	1327.641373	1262.423223	1237.729452	1400.093873	1316.469443	388.7595995	1179.333433	949.1815175	981.1706771	1396.284433	1349.054274	1340.885546	1131.566341	1213.373027	1267.626679	856.4139391	1384.497925	1327.157958	1277.412679	1349.814793	427.7684938	1287.142176	1334.352794	976.9965194	1361.632671	1283.888509	1351.272419	1132.17771	1518.262096	1380.737217	1225.826406	1391.625473	1423.495798	1263.861497	1169.711097	625.0564328	1310.452272	1272.232558	1330.504343	1400.855301	1331.195651	1540.393931	1462.549243	1173.398947	1119.732799	1241.027186	1285.090775	1220.515009	1441.123277	1102.185773	1265.607129	1283.339923	1174.567178	1140.897441	1243.83637	1208.281204	1249.983619	1288.47491	688.68142	1384.606173	1331.44383	1284.11133	1345.637658	1252.643357	1256.918457	1244.55989	415.0504324	1179.313936	1334.831473	874.9612992	1149.956633	1269.304804	1264.096734	1234.453482	1226.067242	1280.879309	1236.727861	1120.486877	1374.332998	1150.447791	1163.284665	1279.255935	709.7955651	1141.570358	1098.232581	609.7213187	1328.582371	1374.963099	1311.314904	543.9293173	1106.689818	1252.85654	1382.347638	1321.22004	1205.588963	1006.048633	1317.607629	1205.315578	1071.919672	1156.741655	1250.992033	1429.763448	1133.832446	1370.455627	1299.015635	1434.41664	1242.883331	1339.023887	531.8344508	994.6972541
267.9914_0.77	20580.82858	16866.28383	18468.24901	17829.95375	19294.90917	19652.91757	19698.79859	19359.22651	20584.29539	19698.0373	17484.2622	17556.58385	17925.51886	21387.51579	16785.09385	18852.0102	18681.26063	19497.35702	21305.30649	20841.93551	20436.47275	18690.16401	20489.65296	15073.43955	19265.91555	18599.48779	16747.90286	20163.28649	20985.86661	19090.53812	18085.90066	19432.559	19654.50311	20239.99204	20918.54221	18217.60844	17960.78716	18824.64016	19077.37127	20028.51153	18392.31327	19996.32788	19286.99042	17038.82694	18206.30449	18883.19125	18344.75146	18038.65946	18614.37376	20453.5287	17852.98836	22317.13182	17933.0475	19242.76219	20517.21227	18766.39569	19704.91788	18966.85949	19799.61751	18547.17119	17277.99487	17924.42789	18577.32473	17795.83906	19761.72713	18781.15797	18478.77808	19020.66739	18768.06549	19649.0927	18421.64451	19791.19784	19630.91308	19448.08246	17978.5504	18396.06762	21010.4629	19545.07746	18983.21534	18162.62637	19625.41437	17976.11775	17360.92986	20589.21995	19065.31845	16670.46916	19071.19083	20948.57315	19660.01342	20039.38364	18209.15218	18108.41207	19925.52869	19023.77972	18234.00268	17451.09198	17751.20696	20379.457	18634.02948	17967.1759	19539.12011	20560.57077	17848.28168	17267.83134	19055.19143	17401.98962	19463.51476	18107.65694	18815.95972	18890.69535
287.2107_0.86	1264.582171	3364.53049	1257.436441	1905.105247	1237.746484	1606.739302	1331.794876	1878.978857	3468.632041	1184.575072	3565.074061	1073.119069	1350.995393	918.6525575	2636.155119	1655.265807	2440.966747	1622.672646	2375.747609	2131.698718	2192.36398	2239.457881	2708.114844	1141.540941	1517.988731	3373.25119	1276.217614	3386.423763	3538.825088	1442.593073	2538.378124	2660.205298	2019.382256	1473.989689	3072.109635	2488.040626	1738.393655	1277.685015	1404.590629	3612.759052	1680.077704	1430.666047	2989.11395	1233.334911	2322.276426	930.8346782	2029.540097	2073.707926	1210.718047	2431.870926	2280.760936	1797.828647	1875.544049	1703.966379	1432.863345	1174.215915	1889.633995	1712.849911	2710.158291	1308.460969	1447.204082	2106.368339	1286.917193	2939.980215	1537.902923	1782.468528	2396.907287	1956.444193	1530.54572	1494.368011	1368.077834	1990.925819	1820.954449	2144.912842	1884.046344	2693.502201	1454.279263	1714.699292	1340.768825	2145.272565	1873.405959	3566.603994	2405.792722	890.0606964	1747.901805	1850.02764	2463.455129	2442.363263	1467.144567	1748.585846	3186.096667	1970.060977	4047.681869	2107.155266	1158.139077	1294.198196	2233.791404	1592.168038	2819.533734	1239.805662	2090.246251	1476.373858	2530.958863	2696.229271	1556.719931	1771.589401	2387.714908	1820.105348	2229.596651	5037.470658
298.001_0.77	1412.465892	1034.807034	995.1397849	974.7402532	1166.283158	1284.589186	1111.809877	985.4436803	1327.987927	1185.827152	1068.550521	855.6550483	1195.971919	1800.539581	875.9560979	1080.055325	1102.545211	877.8447023	2345.64328	1554.325501	1278.036292	1473.557163	1429.272615	720.8068193	1087.68969	1291.057005	841.9821658	1195.474239	1367.520295	888.6452534	907.8553352	1103.005954	1443.833294	1567.127707	2065.296968	917.5866129	937.9347923	1087.820315	1404.754796	919.5089479	1002.649087	1087.521383	620.6786141	1194.849713	1190.194095	1103.471006	831.5128777	1225.843042	1169.707476	976.0019928	992.3602177	1515.403626	971.9611359	1325.222358	943.5426788	1309.647809	1314.51513	1316.361595	1380.756621	1012.96985	992.3062687	1104.945433	952.8336627	1176.680166	1131.605537	1053.874517	1315.313731	1282.436339	852.7378841	1162.317373	1034.115911	917.4268483	1341.76402	1264.136571	795.6897821	1149.542411	1446.693603	922.067089	1069.558323	718.4549864	1043.554516	1063.852198	1140.115834	920.7131516	1144.605529	1005.959766	1273.006464	1554.680746	1554.578309	1297.887026	981.894397	1064.694916	1054.647476	1168.576851	1092.833559	745.569278	546.2806997	1295.747369	1126.228337	955.8222154	1033.273173	1556.003606	945.4938392	876.2621314	1094.129748	702.271947	1158.804436	866.8312589	1001.539742	883.8546487
309.9788_0.78	958.7708531	850.5970088	996.7609795	1002.594853	935.107901	922.4822941	966.4151187	963.5533105	1026.987134	958.7042619	943.3282714	962.2697358	900.1134867	982.8211111	846.4154971	983.0029956	923.0551871	1012.640876	891.2386512	998.2858164	973.0735451	907.6693983	1010.854967	804.6935298	987.0562688	1003.655491	855.6452038	1051.374136	1059.852874	1013.626798	936.4812085	1072.328391	963.1854831	871.522732	923.0632182	969.285646	908.1826974	975.3937468	957.516592	1024.495146	978.0401977	1089.546927	1090.953956	882.8041619	888.3932359	917.6340851	993.9612563	889.9480205	948.048078	1010.804738	928.164294	1145.478748	867.4657261	904.3414753	1015.659994	998.8047688	922.8661376	863.5087442	1061.100866	912.8747006	859.2443751	858.7314983	1088.124403	866.1154569	946.6229817	989.9552351	911.584581	925.3253309	967.0292764	987.8727458	963.7161966	1083.421636	965.4255091	983.086832	928.5574259	960.7498562	1072.541461	958.9379375	963.2146943	957.350904	980.1398581	941.6013609	916.1234988	1143.461922	956.7246961	889.0974066	991.4360072	1007.127159	913.4541937	1031.305727	877.6956681	871.913204	1067.773952	957.7537403	877.5536622	934.6599334	974.9329587	991.3290029	896.3806013	1006.125342	1008.505704	1093.493296	1083.074054	940.1519833	972.6104722	971.1266574	1046.078764	968.3510791	1006.050186	1032.408782
