"","C1030","C1131","C1133","C1171","C1204","C1222","C1229","C1238","C1306","C1317","C1331","C1336","C1366","C1453","C1520","C1538","C1539","C1548","C1556","C1564","C1768","C1782","C1937","C2002","C2158","C2188","C2218","C2226","C2249","C2259","C2275","C2284","C2289","C2296","C2310","C2312","C2318","C2319","C572","C578","C615","C624","C628","C636","C668","C726","C756","C772","C791","C820","C841","C842","C877","C904","C947","M1044","M1078","M1104","M1116","M1120","M1145","M1147","M1176","M1202","M1223","M1239","M1272","M1294","M1309","M1322","M1344","M1361","M1380","M1518","M1558","M1605","M1680","M1682","M1689","M1787","M1794","M1843","M1860","M1884","M1986","M199","M2050","M2058","M2105","M2126","M2178","M2195","M2220","M2253","M2258","M37","M393","M489","M516","M538","M539","M637","M759","M796","M803","M881","M908","M913","M962","M996"
"568.3593_20.32",0.105196845039577,0.913700289568707,-0.0203234986393056,0.141169058647336,-1.79012254396033,0.762151806765458,0.591713158408815,-2.29124337579237,0.247188419361718,0.695708863509494,-0.980493096218052,-1.322851360765,0.20435012591369,0.78290362270118,0.41442681742366,0.58741307549271,-2.1688401304373,0.338756029663768,-0.748444167602745,0.53052546242425,-2.05442896181539,0.921785016559576,-1.09698746155319,-0.618696486065554,-0.0497326848573377,1.1690424136214,1.49138657292901,-0.120129439014071,-1.70524811042348,0.0189981713448072,0.810067590442015,1.5047616656694,0.876080063738488,0.663928864481465,1.1179394195542,0.852091016471967,0.810226807480702,0.529350384211559,-1.52969578764051,0.36040048935126,0.566905785881028,0.010078686813267,0.999545273943894,0.706410520374065,-0.0167347714308011,0.074764777773152,0.587377203287934,0.562314455148391,1.139167815708,-3.19196363074882,0.170353609704943,-0.81634875828489,0.0700989027803232,0.878746746101231,0.685706484023053,-1.61593866078037,-1.4380650425154,0.897883660880208,0.513019075616662,-1.17973600537574,0.782513948281472,0.0306445366494557,0.245928971076528,1.81695503954113,-0.612731580447132,0.61473074117566,0.763205517911402,1.27302799901967,0.730016439581479,0.598693192896383,0.623899915469075,-0.186015874935037,0.847226013205701,0.173640663571061,-1.22032376735939,-0.887211510686179,-0.998044736081469,0.0999174721501106,0.00534109745411393,1.05522311849031,0.369215213469241,0.372720471637867,0.506690559553881,-2.71977675495741,1.42889739731809,0.0306241751882539,-1.28420358119407,0.237095651438323,-1.45012910482307,0.192458334102808,0.576044142749576,1.1051881958406,0.582039629134913,0.0632763562326444,-0.57758335393095,-1.71578248284572,0.656215806115014,-0.0732291683173157,-0.337895393798703,0.257741029774443,-1.68661613951124,-0.816422187720753,0.475969684597912,0.163953457766857,-0.328503288107905,1.10221210383575,-0.408690352591079,0.0134369111288786,-1.67674028260447,-1.3624553013383
"132.0274_8.5",1.16544377452561,-0.149256588805215,-1.48789860190457,0.324259215079873,-2.32107015338695,-1.12134840035123,1.23322441148524,0.842386453953386,0.747123106475403,0.635274189527131,0.464775911924504,-2.11631196095966,-1.95113539641281,1.07721819987435,0.169421305057541,0.013384223224721,0.0550524303744835,-0.212623143198502,-0.0525747818205032,0.499986099091635,0.188771041450581,-1.2971454184287,0.0565516657959527,0.0627115449645024,0.939084506751111,-0.203140333216059,-1.29654693939569,0.4956492660471,-0.60886309079601,0.574586686150187,0.246827266167509,-0.840715183425354,0.718899567244436,-1.0241428702237,-0.207740877143016,-2.04350506325383,-1.59706842160132,0.699542902795509,1.26244971611401,-1.75166756615374,-0.671320016558395,0.404868174944511,-1.06119418959567,-0.395028705273571,-0.727087443589661,1.0125974748654,0.222021836931318,-0.553363268722808,0.959908019879919,-0.194297559335261,-1.53707103662468,0.955061179552108,0.398172251053311,-1.84849934049363,-0.745005495369065,0.403651880683253,0.766356350397948,-0.737633478975513,0.842097699165122,0.0691485096435022,0.199684522203381,1.45663032927272,1.00005892749352,1.2872648984335,-0.776579766621385,1.52518009480995,-0.84561653807639,0.114345136700283,0.729994458444838,0.964411365951079,0.893950303047541,1.53349375094095,-1.03161000422221,0.791328247918824,-1.69698783106242,-0.110327663679855,-0.0767894511386434,0.576559108846275,1.86534364250864,0.320299924867636,-0.264239410003786,1.61201504497446,-0.742737072268883,0.645012891488167,0.458757117051167,0.674309057105785,-1.57640986788132,-0.0799725518403224,-0.822120870120037,0.219223461150098,-1.0538996831131,0.0565903488285752,-0.728907151810007,0.3630544856448,1.27047531580162,0.340094530861186,-0.679105347941776,0.757076750626024,1.3360693025031,-0.193852032300797,-0.113410312782299,-1.17255671210835,1.25463265695267,1.34211012191831,0.899180452446963,-1.93467456439023,0.761531302746369,-1.84949734891367,-0.786967802020116,1.53433289458126
"246.0098_8.5",1.05963077084334,1.42366472014687,-0.639670175935674,-1.13121294424614,-1.30870630726744,-0.319954715272784,2.51268786667725,2.17949623455443,0.277677238881822,0.640060682627628,0.349418061104274,-0.724005405046896,-0.948598833761191,1.23427087248808,0.225489956265151,-0.0553449565802384,-1.9023286084943,0.138640764135658,-0.365385057093457,-0.419706776779082,0.279236485457843,-0.76439695869861,-0.792697338383949,0.980338216216959,-0.51691855077669,-1.635820233318,-1.35523066905009,0.853950319978954,-0.955835608672553,-0.419943292397376,0.754109050695566,-1.2831446626025,0.169065651557145,-2.17165498409523,0.084248649376614,-0.698545453945444,-2.21985007208231,1.12203944292331,0.330629946401209,-0.886542909544823,0.984715165160135,-0.0359373877110763,-1.55121267640036,0.914615196940785,0.401546306981058,1.42002573656592,0.760587959498117,0.175542235682086,-0.00634505948004279,-0.679447966738683,-1.12152524047211,0.0107856762347047,0.397280278639771,-0.907341718591925,-1.42917100616173,0.775909812644343,-0.790156811180997,0.526229678176402,1.98445079910236,-0.549841462389873,1.17169390956231,1.30306077579051,-0.701340012963004,-0.189958171198855,-1.45945906259006,1.66148114772856,-0.792100732966649,-0.650100906123051,0.259620858401404,0.329487640548832,-0.0526173634852245,1.53477922142899,-0.133733587142459,0.240239612666907,-0.955527428201928,0.501452922236327,-0.69574435154492,-0.123080723153854,0.983712218315019,1.71876957108806,-0.444673540112488,1.52233914464542,0.483503258717554,0.0453392210893135,-0.187971542311754,1.25887042543608,-0.203268169363446,-0.627295969715864,0.667493953721498,0.148356530357224,-1.00608668426518,-0.0353899147554283,-0.113024674238457,-1.07118256012965,1.41465441425786,-0.229298169019139,0.857516894435585,0.16896274176583,0.231626704074544,1.09166447086758,-0.594276636938689,-1.61558877276075,0.5481063401981,1.06560935417543,0.0332634344445304,-0.981834920316545,1.01091955286015,-1.73863021979305,-1.46333577869116,1.43312564018195
"90.0309_20.8",0.348418513020359,0.537187795272269,0.567037884720417,0.0554366953638781,0.337410392035972,1.44243300492534,-0.827892153644552,0.567290189088612,0.741754171690253,-0.759296225107442,-0.36613393152855,-1.00663285164206,0.214187318590834,1.59627382826728,-0.574232304365695,-1.07419894851841,-1.45937552078643,1.25921523063943,2.67305985344711,0.0902815920570827,0.806892305284604,0.666909896283231,-0.998455965050184,-0.538695246691542,0.434791695331668,-1.21460007439615,-0.880432132664397,-0.0464559913923885,0.516033248888882,-1.26797127745441,-0.867921287939635,-0.566449058459299,0.47834277918132,1.45134534840261,1.02647466711436,-1.3780396259184,-1.36466709640562,-0.620686640117601,1.98751511346283,-1.29369025307013,0.328373038583545,1.1570041276381,-1.3292802005305,2.10290027321448,3.17776880439816,1.51611886501946,-1.17663766067983,0.149310811192823,-0.492670366353911,0.168499167808477,-0.994381649093041,0.412832808981219,-0.800763892703818,0.847716927767361,-1.15536695449445,0.148510276832595,-1.62489304121227,0.359187202855041,1.11451026152947,-1.00225193023936,0.513519554145965,1.19153204152899,-1.10279280377962,-0.937264713967754,-0.702985965797182,0.295324216999223,-0.409508917019623,-0.0490829986133251,-1.12333245522955,0.038505025968099,0.221582622540537,-0.188705221981337,0.903036054347158,1.10827154092914,0.525432879278873,-1.46769530322736,0.518807952835572,0.0494049639302872,-0.332100279212666,-0.73832677246907,-1.03208018893122,0.163169781233415,0.425813498658243,0.840493108607205,-0.0309561127133599,-0.244427963737074,0.481538114222346,0.0269902310349692,1.97780112828201,0.736079142060767,-0.776099837515809,-1.29087771929377,-1.81574939842186,-0.768847317661339,2.0553956639696,-0.613480267960902,-0.934923999731883,0.691791136791584,0.551931172114646,-1.0837090140944,-0.493570783144929,0.90298634701837,0.391705108029495,-0.899244150777458,-0.1249470122085,-1.18961305181056,-0.140675059108464,0.98198813183522,-0.222633951382635,-0.478419964999868
"284.0734_21.5",-0.264014765213397,2.31249136083163,0.326362751586104,-0.0566766068198409,0.839772829435249,1.87191910689806,-0.0768782007881803,-0.871576562377189,-1.23977760567658,-0.0895622019280101,0.114020337861865,-0.995458646348319,-0.248212790711039,-2.52108900259507,0.217635761266425,0.235008148031237,-0.299752866798331,-0.721695258870009,-0.0659678289363241,-0.798021019632511,-0.897583610693065,0.138465410994569,-0.0322132276501091,0.295959687620665,0.120800687432535,-1.46129242314397,0.0151595483673553,0.680260599376869,0.707094573552762,-0.301965023373999,-1.46809479561837,-0.129723774342657,0.0738018090596602,0.743719877467589,0.853356095762464,0.338280450648343,-0.355814408509891,-0.35796512737798,-0.63003807139142,0.150381968238024,2.39122413636069,-0.226722550071126,-0.210510739273005,2.02510586207096,2.28795569376441,-0.0896315414547973,-1.21759116302962,0.516926532167012,0.163707092661161,0.54847679661976,-0.676141172339497,-0.385380834948346,0.00300547103855345,1.17260444033302,-0.992417265349461,-0.189806814625311,0.205422332254696,2.46014495955756,0.250652028117752,-0.294267031687982,-0.57034606820299,-0.199808654960697,-0.96940224475341,1.05833151691402,-0.685450151938934,1.11659138377687,0.391145985440953,-0.058914018277393,-0.549997930014754,-0.252432223057243,-0.439574169444987,-0.72975522913142,0.629675609590307,-0.828741808131984,1.23503129697341,-0.787817630056698,-1.04487768752355,-0.229229668179738,-1.18552344239026,1.64195865867677,0.272267472396021,0.589462746343343,3.2573802317351,-0.111386356440652,0.124485864128988,-1.09079146844442,0.837510685497385,-2.53195180078075,0.943486151958669,0.498434974257779,-0.607169617023523,0.132420641774865,1.24649037579492,0.908030303328033,-0.36146725398807,-2.76026665836284,1.62326692013841,-0.12215667449594,-1.08309687680336,-0.626683144890617,-0.684903138788342,-0.577000674730887,-0.7663726875396,0.874728125098956,-0.473272806429347,-0.0959581037844073,-0.29227240849278,-0.727884783431511,-0.695527944691568,0.86546096355632
"132.0284_8.5",1.21551783377734,-0.0771515579554431,-1.4130407016153,0.429561185535042,-2.3239008356517,-0.767776462295913,1.34341394397754,1.01816808629241,0.743337991557292,0.871130809841516,0.545822199164331,-2.02249358218921,-2.45315306144378,1.20786097792165,0.275072008574427,0.256062735797687,0.162957377274722,-0.377614058068222,-0.048203543370405,0.522883021660255,0.313836506665525,-1.20420955725674,-0.103471082413418,-0.140230409027316,0.934607813783875,-0.143260544473423,-1.0367790541685,0.743187133238144,-0.486377680290199,0.682955932505169,0.65664596099083,-0.791463644682019,0.127486165947041,-0.817775990778142,-0.0637002000344859,-1.77183579014465,-1.44097010887736,0.6729115857437,1.11689770124198,-1.70483792489127,-0.300543909964941,0.549968343582997,-0.943957956778052,-0.273463886446099,-0.561772866169561,1.17293879728588,0.282965788885475,-0.333502338737914,0.993152329623072,0.0167792032379721,-1.61571020731681,1.18391063275151,0.606755025840248,-1.5856635412717,-1.34273366073343,0.48078524764597,0.727100433256396,-0.586633041679637,1.07199973151178,0.12279544050246,0.243484114985317,1.28585699916781,0.98488061673353,1.25878677815903,-0.659248231305609,1.53850223896039,-1.12486567177244,-0.03912850660282,0.683255032624385,0.903596936716721,0.842583943624966,1.17399345091892,-0.908200804803993,0.745927710981009,-2.13498299210458,-0.103455415642876,-0.188877530687383,-0.00605083596442041,1.7116363948018,0.45606316860106,-0.241854991710103,1.57504888119079,-0.920237803613087,0.76071501066761,0.371999232833408,0.740876823999982,-1.71986830168131,-0.407149532342458,-0.744963395675535,0.321097876032414,-0.956059213488437,0.0518741380248476,-0.736526846023202,0.239054121980334,1.05485559367156,0.322907858604191,-0.93159411264929,0.723258471047532,1.27642229497156,-0.0958105528343346,-0.202738764795977,-1.16542289407767,0.993035839509521,1.25005847289096,0.738656941209225,-1.87781835142034,0.717869396017098,-2.23776334134267,-1.0801267569328,1.19920576165595
"152.0365_8.51",1.13688185182288,-0.111366547539882,-1.01219920529607,0.0314268629096452,-2.04117309654226,-0.821476631258625,1.10992626535375,0.519873960073874,1.26839444825332,0.316142043904564,0.242714698070233,-1.45993150504889,-2.13982154295193,1.2495570636279,-0.168161301141318,0.0181394517389352,-0.172163951686634,-0.16896341865319,-0.162040977005301,0.920160063754716,0.334751007390084,-1.00518338260974,0.336881609672605,0.432947922710027,1.03747517128903,-0.0477160251911958,-1.12381539771683,0.305554738364758,-0.126909880761475,0.172924401364225,0.560052501851567,-0.855213682122918,1.06027808997894,-1.07756805200944,-0.441184947349893,-1.96011536227585,-1.31021899630474,0.771446813821931,1.31279815780058,-1.74243921312592,-0.147465830872769,0.292527736904642,-0.473409955719278,-0.196732704562935,-0.954863647546539,1.22362173398367,0.46496730065276,-0.180421420332744,1.5401054098143,-0.0279378157325965,-0.874111117856557,1.20051790856736,0.363623672053333,-2.55811368037605,-0.818748166752408,0.586890533946374,1.0142651650652,-0.190807854316448,0.762273762613413,0.378635554451794,0.127900950742947,1.08552963299649,0.955956001467752,1.30364668836648,-0.628898753107941,1.49523353109973,-1.18360024730459,-0.581362476329091,0.8559106155281,0.767115802582806,0.33733597553277,1.20386011615061,-0.976017652523266,0.68851112761074,-1.8172116681043,-0.520497704946572,0.290354649545654,0.232917247856797,1.7556588807355,-0.194150197154453,-0.853907478001134,1.68264750987873,-1.77610740938785,0.664717648527132,0.497801861753732,0.561590793567517,-1.70558343657397,-0.286219032233727,-1.15795508402015,0.306976413462072,-0.848097844155454,0.375376478603166,-0.909662594119657,0.411792190032594,1.75357256262542,0.245964007856134,-0.720993861422523,0.677859169769639,0.744900471007514,-0.341300867831881,-0.0094264182354527,-0.992529321173217,1.00607103964269,1.37244667145953,1.18730490778652,-1.53079372028668,0.21376525403781,-2.15113304964892,-1.42126445800926,1.2085144831976
"129.0781_13.83",-1.03590653164738,1.09050816072977,0.81218338332645,-0.614180855615164,2.02431448614207,0.581674787385907,-0.170426671933945,0.456001883847158,-0.75806195657858,-1.15213704276374,-1.2304942609772,1.52531185811999,1.68609229115271,-0.213741898374508,0.688994805068597,-1.20171300471137,-0.740673636714537,-0.112117653741023,0.202709031249096,-0.690781608717438,0.651990141748928,0.262148516413396,-0.816232524258377,-0.353844937279605,-0.923379812279855,-1.3782672391223,0.252373177739175,-0.240873421227249,-0.992977630347058,-0.50055963971578,0.144277744636531,0.130481832962581,-1.03938564633357,-0.612577003777182,0.175497310519392,2.07222806374927,1.19944902191244,-0.285116096535883,-0.82772391424525,0.852035277838206,0.63808463045498,-1.81112791407055,-0.519459229338139,0.432188945676742,1.46866666089968,-0.795380301375466,0.479803171344583,0.411084993685402,-1.2163386244408,0.110994592556744,0.631347665807845,-0.365038996544498,-0.336418212879492,1.43628784763874,1.3357527846841,-0.599895302722833,-2.1542959691715,1.68037598683175,-0.182959996458074,-0.989297251961433,0.448209483919042,-0.98569868787396,-3.23840198510461,-0.322593182390414,-0.336730532071445,-1.00475272764409,0.0220188365295463,-1.16987162927159,0.805795201210967,-1.51767943487423,-0.476906606376907,-0.613733508357981,0.679230144485463,0.835354799671341,2.49963574998268,0.565868751077608,-0.284895153350433,0.268322116487877,-1.13993238765208,1.5563239751552,0.404114321920906,-0.557185150620193,1.56133274615942,-0.380834243284532,-0.494826466896422,0.104720320309507,1.43069900148289,-0.106274783706281,1.36124469332912,-1.33112299612602,-0.269382334680191,-0.463646896301322,0.210982847018064,-1.02923063071821,0.372422599147531,-0.562206461410453,1.08544186350567,-0.286095852745812,-0.120019123893034,0.102331796905672,-0.224928967414686,0.300399268361947,-0.0463880866378406,0.0568511520250799,-0.0453601518995789,1.53996790206435,-0.115293973368447,2.97095331727787,-0.321420271669411,-0.30828292995005
"709.6474_6.39",-1.10381674805775,-1.40488702216042,1.50191581964867,-0.813568932744511,-0.228039873215795,1.69184017741988,0.267824274488299,0.447205955043312,0.374900228757827,-0.205346280270511,-0.0708864678927436,0.209020900108431,0.873446728087999,0.0067725217754528,0.0154138269517519,-0.196015457191247,-0.535143456577836,-2.09767221869788,-0.75575212629922,-1.24945244603333,0.343240650709642,0.242707243361426,-1.06435544864815,-0.731973240716014,-0.59565891992094,-1.09402146980991,-0.329737763844682,-1.13209184591892,-1.07759703535147,-0.573311163031099,0.262244669558583,-0.721723041748965,-0.798239488894094,-0.993507968013013,0.347543506369528,2.37622071977704,-0.872238168542734,1.63077029798337,-1.37320617536977,1.85713813032027,0.460179601135079,-0.133612358110677,-0.296282043324406,0.852003622614028,3.4531894994301,0.352650813239771,-0.14628481660336,1.1305687800603,0.404321632632369,-0.550336850767009,0.409418141585282,-1.19800724622842,0.642467752979343,-0.703359031239544,0.00412804133316974,-0.940327823517597,-1.81671819424016,0.535830274442805,-0.00506900709904108,0.653341119794016,0.758210009149553,0.52370773934813,-1.52593672779785,-0.196463040565344,-1.77754496559149,-0.184697526094804,2.79959852658488,1.15744072214413,-0.0501086839936427,-0.624569059818249,0.110055535645732,-0.229512374344346,0.791925102566662,0.11574351500169,-0.097874252912792,-0.386149197822112,-0.384826005742185,0.773240472179276,1.98565625905423,-1.17813414428904,0.470624312070707,1.95384380135622,-0.173359214006651,-0.787985802119862,-1.09544733300303,0.471129046045541,-1.15290277605947,-2.53354048191239,-0.296406544724767,0.786544975336167,-0.074824892334787,1.88553221899717,0.615771467715776,0.400025995942802,0.334615041083613,0.846327113713422,0.0327707640025297,0.52509327914307,0.123027463626488,-0.398906617089024,0.579647517258446,-1.12771150208651,0.181463429767926,0.120920874770477,0.829086481764915,0.192838976026291,-0.588983730483482,-0.368312029459277,-0.461999944907986,0.793291407337057
"123.9879_8.51",0.567064938535015,-0.239887672417624,-1.24751834148403,0.384094281211204,-2.20466863458672,-0.255304249750085,1.14143120557019,0.653390011431025,1.35198952396333,1.09966940809617,0.602409524195926,-1.40372602909266,-2.20073642693167,1.00540419196951,0.217362049594689,0.452948120315749,0.447055811399419,0.00108827680355641,-0.00858704244136929,0.692189220123158,0.486859500438129,-0.715425512004498,0.516256182803878,-0.225463893721295,0.960379350295722,-0.0276006010253938,-1.42121105468715,0.594870878525829,-0.229979260873505,0.258942828574541,0.572916073278585,-1.79766379443651,0.648034629263067,-0.949895185687776,0.0297869728481251,-1.33399719078441,-1.59796210257665,0.846663444188275,0.891542112750788,-1.33414763740854,-0.338478978256646,1.06752224196691,-0.738057988374497,-0.225121677464575,-0.569580956021432,0.791298501340693,0.0761779545095979,-0.813077254464717,0.983705442459408,-0.207554550943078,-1.59905718121927,1.34927512873668,0.123744031211848,-1.86063527011212,-0.958166692599149,0.185664714265434,0.183878130264253,-0.77315887651227,0.802513700360245,0.417839282421812,0.239856248072373,1.74069471873711,0.702798554488603,1.43197127568776,-0.166946852165886,0.931982501894245,-0.515369355658058,0.0626682676114712,0.755364242032491,1.06918220381071,0.502942353264867,1.34174617699751,-1.34660473311329,0.599034869673295,-2.56771076747047,-0.11760555313454,-0.44601314036063,0.505305463198301,1.59915538663381,0.151691385158356,-0.075543615524744,2.0558002474162,-0.964971857026342,0.161940311382963,0.353867694724871,0.464852654962036,-2.07425284419197,0.0488457018609093,-1.36650580893788,0.171633989496491,-1.04442644135899,-0.386913030902595,-0.0312785133099777,0.429621711452242,0.864511268649648,0.719459765605589,-0.62832874957248,0.992320279429875,1.56370822893557,-0.961488973242785,0.508711887520566,-0.860526758367534,0.795555368384089,1.20896732182965,0.712247145707436,-2.09871007163189,-0.199642989644529,-2.4410480952142,-0.355174208418181,0.835321526792455
"966.0601_8.51",-0.817156692832955,-0.497481441632671,1.1329591966365,0.0198472415087658,-0.902473061623073,-0.808100677042292,0.726024548555207,-0.118408407634801,-0.805743751817357,0.850505856768339,1.38743813163929,0.656984325416884,-2.14106983123046,-0.195750301905931,-0.411415221804989,-1.33946706398551,-0.140528726928014,4.54811582761335,1.17117848399476,0.0660272888237072,-0.51188144910531,-0.642545190260032,1.10727304775307,-0.85473512729014,-0.484836151101665,0.47179183102882,-1.69072981144659,-0.335992669551198,0.266238280320513,-0.891325641436533,0.601672846451595,0.0874988783892945,-0.579594905070374,-1.05349843136553,-0.892578287923233,0.566746780013463,-1.00298551854537,1.06390146510857,-1.04909153853313,1.03394101286493,-0.552673949601994,-0.262819381708134,0.591848612039088,-0.339522448539564,0.273486913810499,-1.23548372104786,-0.424721878501624,-0.676091027155435,-0.0509697722904007,-0.352583922989475,-0.926593615544972,1.55630975042623,-0.421132956523555,0.196067516966489,-1.46990875760282,-0.401288933511992,-0.934097091513766,-0.34940303266033,-0.477852147901372,1.08534741029327,0.185179760914249,0.554046391399287,-0.0562661604934424,0.299687217160771,0.859351160172049,0.200107991349431,-0.529122872570271,-1.18974871313414,1.09731264824581,-0.217320197659321,0.128721662446966,-0.0462847521053276,1.50170778131688,2.45817544427344,-1.56396793729324,2.53801358904777,1.5833535232085,-0.172323213149132,0.727554473793007,-0.466056160726817,-0.370215987590847,2.06042474381396,-0.966320727100594,-0.0694030004534683,-0.169098559809828,0.0236133923068862,0.49285641468333,1.22248070141787,-1.11278200651344,-1.17706560879379,-1.02765393351842,0.20208805972795,0.924684353439152,0.206291251340074,0.717349716686853,-1.43163581420411,0.36206108537603,-0.174357692534158,-0.592809942644904,-0.596211022297051,-1.11322811122864,0.997947641926968,0.0450270981254574,1.17940374435045,-0.0779083644570887,0.0391317013217754,-0.133991250476202,1.36847219325098,-1.21919462261744,0.0792502010134273
"256.2155_10.76",0.642978445070202,0.190482956761366,-1.89469105055213,0.00355562927664277,0.263199515238589,-1.18746083415661,-0.950092012311188,-1.07084477079978,-1.42068225663454,1.04249689158561,0.285618224486603,0.0653010929629997,-0.331812599892,0.0790421470684334,0.782696052269965,1.30442455756929,-0.612031282346732,-4.25989128185102,0.846203739093009,0.463360362145437,-2.13364674143573,-0.554642672829347,0.253836220447894,-1.84551147761808,0.0896924261380068,0.010407020085458,1.38665353327058,-1.01450618611433,-1.04396306671888,0.405588059176022,0.0682751054494578,0.723213658073571,-0.579072432265752,0.683500166232955,0.976416306167883,0.117109245362073,0.598574843470443,-0.253293518541431,-2.05584088047849,-0.101554624429002,0.758660122853183,-0.231070662671169,-0.0615258146808746,0.931380056553332,0.634773452542493,0.420113253562756,-0.00148673632832018,0.685432846329298,1.31047896264851,0.959330005622386,0.488264465925905,0.435589829097135,0.289495680812501,0.660740870325389,-1.17203613384715,0.0539824267925373,0.464829449517035,1.05370321157517,1.02588545813092,0.128829305804988,0.720779864689147,0.707105850808467,-0.610339222598201,1.68192884250298,-0.47284939210056,1.14413324670266,1.29880084750922,0.962010769230467,0.449186100139132,0.952246470627695,0.0937615742274587,0.280671522584868,0.196969497711348,-0.338481884259268,0.311083153068817,-0.00520817272294032,-0.435450746432918,-2.11647554012983,0.214057392823165,0.985837477113875,2.11033375778712,-0.468111923512528,0.960411416704133,-1.80698241209464,0.304714425673006,-0.250779655372423,0.00437066050051205,-0.344472780990494,0.584292582948471,-0.080763628998885,0.195319776401879,0.982072735643729,0.746642552404638,0.207099048215679,0.446706046905159,-1.7378286984537,-0.245092216443131,-2.29678025932707,-0.752604476175143,0.259523335480105,0.687184538425201,0.316501167495708,-2.33458889763701,-0.353131872585984,-0.824600258092242,-0.577181661505057,-1.3110106096245,-0.714638157838313,0.135664915738587,1.32950433783795
"248.0056_8.51",-0.111845190753426,1.10965957449531,-1.03720469328162,-1.10426220636442,-1.48217427541734,-0.246041702736907,2.32904181489614,2.37585158413837,-0.310428821900477,0.16634251423421,0.282177551112738,-0.421359815071294,-1.16105274413687,1.58542633208258,0.0828238851274528,-0.70931779178272,-1.85245963045596,0.782689393576105,0.00747481152224363,-0.78784671242779,0.267528218382173,-0.363987145146533,-0.665348991744067,0.573883068524173,-0.682409106583321,-0.754213534244287,-1.63680808270476,-0.0187135189041324,-0.519579841054288,-0.167102343991,0.464050303441842,-1.14483085561587,-0.103699191187005,-2.09637857614614,0.434538061535209,-0.748236624648822,-1.83655328790478,0.888913798435258,0.531069911182383,-0.125467551266799,1.02398005332962,-0.33799795857194,-1.25918807934975,1.13742064753567,1.20898704167486,1.09665680519051,1.09760072166731,0.594000056435088,-0.103034603662431,-0.907507956803627,-1.23370980041605,0.687383641973666,0.294008364088449,-0.251939582877928,-1.43713914473432,-0.0178436556217499,-1.4127750105645,0.248505445632156,1.86704799954988,-0.0859962145886849,1.41081664472117,1.70165935856937,-0.682217364601422,-0.274293446847778,-1.09834985009953,1.52367791986156,0.327489764116788,-2.23181989756131,0.0698901437825143,0.562490261330013,-0.19427615757735,0.662916336843899,0.582425665551879,0.266693180473715,-0.528631050064824,0.465808704323102,-1.18917797721752,0.196765268838869,0.529650029641728,1.93755423702968,-0.236009268174679,1.66954021956196,0.729563677885353,0.268154990593732,0.178875611583272,1.11724887076546,-0.157007018060173,-0.219869064611236,0.422057225879189,-0.91004281677088,-0.851857908905429,-0.0431106108945375,0.394747701140411,-1.29854875134816,1.37967186924592,0.591661843036268,0.382693982963203,-0.155570639783985,-0.0872195674814583,1.27738303512647,-0.81816927460334,-1.40390735850069,-0.390742662392634,0.401360726260081,0.402435422263593,-1.02937629715219,2.0581362976474,-1.19499631249424,-1.68743461745393,1.16865156645879
"95.0485_6.33",-0.0372791463979244,0.21780221026606,1.70979979644345,-0.655584621174785,0.682132596301092,0.844587400096884,0.674915703262346,0.135270345920673,0.108580279468004,-1.13766546638348,-1.28254818656863,-2.12634640446202,0.421435895753149,0.916559108779029,1.51756514107873,-0.0536252851417348,-0.823425339868277,0.489393878394661,-0.633317325148585,-1.66825738422794,0.51708315321982,0.816892771187891,-0.184229532660224,0.490129424086104,-0.132738332924354,-1.8216698650474,0.466799032499827,0.452912686243263,0.427538332875102,0.533381370160556,-0.330086629492748,-1.36644770191675,0.662317283239009,1.06217273000969,-0.251910697786914,-1.77651055928697,0.450107785154275,-1.18203814564512,0.129131556942635,-1.85280551926525,2.00986035894636,-0.455879136552246,-0.207328561534729,1.52296564750258,1.49822811878289,0.720931947853821,0.994834556772887,0.839157587357719,1.09092398779646,0.463058948704535,1.14621031647545,-1.44364528611481,0.0861277776493512,-1.15517597858451,0.099070581451973,0.17169298567251,-0.353553718974875,0.875920530736435,0.733919086546545,-0.634046586667383,1.28591114611991,0.650319758936457,-1.15461615207242,0.747079208645126,-0.651260457047571,0.585953582255854,0.646822987286995,-0.414918911066969,-1.58808437559697,-0.057668810095895,-0.680116317174604,0.776285398189485,-1.54052229084891,-0.695888668899408,0.373592706675931,-2.70719938156306,-0.961709193142839,0.898998694885149,-0.833029098916695,0.823504325599334,0.746015450077006,-0.00818740584913187,0.360917450265037,1.17072270230961,-0.819635687390048,1.16251229432413,-1.97581065472067,-0.538032658121427,1.70107686360935,-0.0541783298630752,0.471350760183945,-0.330927372325188,-2.08337309795529,-1.30427577099343,1.32241879480837,0.098456431218006,-0.958051248142235,0.82301931058023,0.246622313735014,1.2565616807146,0.873841214322384,-0.184702143059614,0.599704214731093,-0.634018648407052,0.446511306664367,-1.82713832794857,0.355240719439897,-1.44231572402051,-0.109320924586152,0.718246832426341
